【不漏一车不漏一人！#武汉对进出城车辆人员实施疫情排查#】#武汉排查进出城车辆人员#为有效应对新型冠状病毒感染的肺炎疫情，武汉市决定即日起（22日）全市启动进出城道口重大疫情排查防控工作，依法依规对过往车辆及人员实施疫情排查防控。市指挥部要求各区依托全市公安检查站设置疫情检测点，严格筛 ...展开全文c,1月22日 21:30 来自 微博 weibo.com 已编辑,https://m.weibo.cn/detail/4463646942364894
#致敬白衣战士#【心疼！这是#抗疫一线90后护士的手#】这是一位90后男护士的手。22日凌晨1点多，武汉市中心医院，28岁的王涛下夜班后，脱下厚厚的防护服，摘下手套，拍下了自己早就习以为常的手。“手上出汗很多，汗水浸久了就会这样，我和同事的手基本上都是这样。”王涛说，他之前在手术室工作，这个 ...展开全文c,1月22日 21:25 来自 微博 weibo.com,https://m.weibo.cn/detail/4463645817975057
紧握的双手，奔跑的背影，太让人感动！#致敬白衣战士#，致敬逆行的你们！一定要平安！（湖北经视）  L人民日报的微博视频,1月22日 21:16 来自 微博视频,https://m.weibo.cn/detail/4463643363871388
【转发辟谣！#关于新型肺炎的9大谣言#】北京协和医院一确诊武汉肺炎患者跑了？武汉市卫健委副主任感染后被隔离？成都男子经武汉停留10分钟被感染新型冠状病毒？新型冠状病毒感染的肺炎引发关注，与之同样赢得“关注”的还有不少谣言。戳图了解↓↓不信谣，不传谣！转扩！,1月22日 20:48 来自 微博 weibo.com,https://m.weibo.cn/detail/4463636397392297
【#香港发现1例高度怀疑为新型肺炎个案#】22日晚，香港特区政府食物及卫生局局长陈肇始表示，香港发现一例高度怀疑新型冠状病毒肺炎个案。初步化验结果为阳性。该患者39岁，21日晚乘高铁抵港，曾到过武汉，现在在当地医院传染病中心接受隔离治疗。#香港首例新型肺炎#,1月22日 20:24 来自 微博 weibo.com 已编辑,https://m.weibo.cn/detail/4463630244057907
【重点关注！#新型冠状病毒怕酒精不耐高温#】武汉同济医院感染科主任宁琴解读新型冠状病毒：①病毒“56℃，30分钟就死亡了。②乙醚、75%的乙醇等都可以有效灭活病毒。提高防护意识，但不过于恐慌。转发呼吁，人人防治！#专家介绍新型肺炎快速救治指南#L人民日报的秒拍视频,1月22日 20:16 来自 微博视频 已编辑,https://m.weibo.cn/detail/4463628323487289
【医保报销后，#确诊新型肺炎患者个人费用部分由财政补助#】#确诊患者报销后自费部分由财政补助#财政部与医保局联合印发通知，要求各地医保及财政部门要确保确诊新型冠状病毒感染肺炎患者不因费用问题影响就医，确保收治医院不因支付政策影响救治。一是对于患者发生的医疗费用，在基本医保、大病保险、 ...展开全文c,1月22日 19:59 来自 微博 weibo.com 已编辑,https://m.weibo.cn/detail/4463624103676829
【#全国已确诊473例新型肺炎病例#】#新型肺炎疫情最新汇总#：截至1月22日19时20分，全国新型冠状病毒感染肺炎确诊473例。,1月22日 19:36 来自 微博 weibo.com,https://m.weibo.cn/detail/4463618299427862
【#河南新增4例新型肺炎确诊病例# 均有武汉居住史】#河南累计确诊5例新型肺炎病例#武汉市32岁女性患者，1月18日到三门峡市渑池县探亲时发病，随后至当地医疗机构就诊。洛阳洛宁县28岁男性患者，1月9日入武汉医院住院治疗糖尿病，1月19日从武汉转诊至洛阳市。信阳罗山县55岁男性患者，曾在武汉市居住，1 ...展开全文c,1月22日 19:24 来自 微博 weibo.com,https://m.weibo.cn/detail/4463615145151614
【#广西确诊2例新型肺炎病例#】首例确诊病例黄某，女，66岁，武汉市民，2020年1月12日，黄某跟随家人从武汉市出发自驾旅行，1月16日下午到达北海市，自觉身体不适，1月17日就诊并收住院治疗，现患者体温正常，生命体征平稳，38名密切接触者正在医学观察中。1月22日，梧州市1名发热病人经梧州市、自治区 ...展开全文c,1月22日 19:20 来自 微博 weibo.com 已编辑,https://m.weibo.cn/detail/4463614184053933
【#宁夏确诊首例新型肺炎#病例】患者为男性，29岁，宁夏人，在武汉工作。1月19日乘飞机抵达银川，当晚在自治区人民医院就诊后隔离治疗。经自治区疾病预防控制中心采样检测，发现患者标本新型冠状病毒核酸阳性。现患者病情稳定。宁夏已对密切接触者49人追踪，并实施居家隔离医学观察两周。,1月22日 19:16 来自 微博 weibo.com 已编辑,https://m.weibo.cn/detail/4463613198718680
【#山西确诊首例新型肺炎#病例】患者，男，太原市人。2020年1月12日至15日在武汉旅游。15日从武汉乘动车、中转石家庄返回太原。19日出现发热伴头痛症状。20日乘坐滴滴专车到山西白求恩医院发热门诊就诊，主要症状为发热38.2℃、头痛、右下肺高密度影。现患者病情稳定，已对6名密切接触者进行追踪随访。,1月22日 18:44 来自 微博 weibo.com 已编辑,https://m.weibo.cn/detail/4463605288733406
【#四川新增3例新型肺炎确诊病例#】#四川已累计确诊5例新型肺炎#患者邓某，28岁女性，1月17日从武汉到成都旅游，19日因出现发热症状到成都市某医院就诊，医院随即收治隔离。患者刘某，37岁男性，1月18日从武汉到成都并于19日凌晨返回绵阳，1月20日因发热、寒战、肌肉酸痛等症状到绵阳某医院就诊，医院 ...展开全文c,1月22日 18:28 来自 微博 weibo.com,https://m.weibo.cn/detail/4463601060777479
【#贵州确诊首例新型肺炎病例#】22日，国家卫生健康委确认贵州首例输入性新型冠状病毒感染的肺炎确诊病例。患者为51岁，男性，现居贵阳，发病前一周有武汉居住史，1月14日因发热就诊。经省疾控中心初步检测，按规定程序报中国疾控中心病毒核酸检测，检测结果为阳性。当前，患者在定点医院隔离治疗，病 ...展开全文c,1月22日 18:16 来自 微博 weibo.com,https://m.weibo.cn/detail/4463598019259555
【#福建确诊首例新型肺炎病例#】1月22日，国家卫生健康委确认福建省首例输入性新型冠状病毒感染的肺炎确诊病例。患者为男性，70岁，福州市连江县人，在武汉市工作，1月17日返回连江县，1月20日至连江县医院就诊并收治入院隔离治疗。目前，患者病情稳定，其在闽密切接触者正在接受医学观察。（刘晓宇）,1月22日 18:05 来自 微博 weibo.com,https://m.weibo.cn/detail/4463595381281250
【#9答新型肺炎#】为什么确诊病例数字激增？在外的武汉人建议春节回家探亲吗？对儿童和年轻人的危险系数有多大？普通民众应该如何预防此次肺炎？22日国新办最新发布会，介绍新型冠状病毒感染的肺炎防控工作有关情况。9大值得关注的问题↓↓转发周知！#9个关于新型肺炎最新事实#,1月22日 17:56 来自 微博 weibo.com 已编辑,https://m.weibo.cn/detail/4463593087019486
【扩散周知！#防范新型肺炎48字守则#】#防控疫情我们在一起#！转给家人朋友！,1月22日 17:20 来自 微博 weibo.com,https://m.weibo.cn/detail/4463583934991593
【#安徽确诊首例新型肺炎病例#】22日16时，经国家卫生健康委确认，安徽省收到合肥市报告的首例新型冠状病毒感染的肺炎为确诊病例。另截至1月22日16时，省卫生健康委收到省内2市累计报告新型冠状病毒感染的肺炎疑似病例4例（合肥市3例，六安市1例）。,1月22日 17:10 来自 微博 weibo.com,https://m.weibo.cn/detail/4463581577463056
【#武汉教育局回应中小学能否按期开学#】今天，武汉市教育局发布《致全市中小学师生及家长的一封信》，倡议做好防护工作。对于2020年春季，各中小学校和市属高校能否按期开学，武汉教育局回应：将根据疫情发展和防控情况，按照统一部署，会商市卫健委，并报告上级教育主管部门。如确需调整，将及时通过 ...展开全文c,1月22日 16:47 来自 微博 weibo.com 已编辑,https://m.weibo.cn/detail/4463575659366425
【#辽宁确认2例新型肺炎#病例：1人在武汉工作，1人曾在武汉机场停留】22日，国家卫生健康委确认辽宁省首例输入性新型冠状病毒感染的肺炎确诊病例。首例患者男性，33岁，在武汉工作，1月11日出现发热、畏寒，1月17日返回大连，当日因发热、咳嗽等症状入院隔离治疗，患者属重症病例，生命体征平稳。第二 ...展开全文c,1月22日 16:29 来自 微博 weibo.com,https://m.weibo.cn/detail/4463571314096133
【#海南确诊4例新型肺炎病例#：患者均从武汉抵达海南】22日，国家卫健委确认海南省首例输入性新型冠状病毒的感染病例。目前海南省共确认4例病例，均为输入性病例，其中海口2例，三亚1例，临高县1例。4例患者病情平稳，体温已恢复正常，正在定点医院隔离治疗，当地卫生健康部门已对其密切接触者进行追踪 ...展开全文c,1月22日 16:15 来自 微博 weibo.com 已编辑,https://m.weibo.cn/detail/4463567799614344
【#在朝阳医院行凶犯罪嫌疑人被批准逮捕#】#朝阳医院行凶嫌犯被批捕#北京市公安局于2020年1月21日，以涉嫌故意杀人罪，将犯罪嫌疑人崔振国移送北京市人民检察院第三分院审查逮捕。检察机关经提前介入、引导侦查并认真审查，于2020年1月22日，依法以涉嫌故意杀人罪对崔振国批准逮捕。（彭波）,1月22日 16:03 来自 微博 weibo.com 已编辑,https://m.weibo.cn/detail/4463564691452964
【#教育部部署疫情防控工作#：#学校非必要不举办聚集性活动#】21日，教育部发出通知要求教育系统做好新型冠状病毒感染的肺炎疫情防控工作。通知要求，非必要不举办聚集性活动，切实落实学校传染病防控各项要求。发生疫情地区的教育行政部门，要制定严谨周密的防控方案，根据疫情发展情况，做好开学师生 ...展开全文c,1月22日 15:39 来自 微博 weibo.com 已编辑,https://m.weibo.cn/detail/4463558760663574
【#四川阿坝4.5级地震# 成都、绵阳等地震感明显】中国地震台网正式测定：1月22日15时08分在四川阿坝州理县（北纬31.66度，东经103.13度）发生4.5级地震，震源深度13千米。,1月22日 15:24 来自 微博 weibo.com 已编辑,https://m.weibo.cn/detail/4463554931455401
【#北京严查借疫情防疫之机哄抬物价#行为】北京市场监管部门22日宣布已部署开展全面价格监管工作，严肃查处借疫情防疫之机囤积居奇、捏造散布涨价信息、哄抬物价等扰乱市场价格秩序的价格违法行为。欢迎广大市民积极拔打12345进行投诉举报，一经查实，监管部门将依法严肃处理，对情节恶劣的典型案件， ...展开全文c,1月22日 15:16 来自 微博 weibo.com 已编辑,https://m.weibo.cn/detail/4463552930534580
【武汉同济医院专家组制定#新型冠状病毒肺炎诊疗快速指南#，#冠状病毒对热敏感#】新型冠状病毒肺炎究竟有什么症状，如何检测，如何确认，如何治疗，怎样做好个人防护，出院后需要注意什么？华中科技大学附属同济医院专家组第一时间制定《新型冠状病毒肺炎诊疗快速指南》，详戳↓↓↓  ...展开全文c,1月22日 14:42 来自 微博 weibo.com,https://m.weibo.cn/detail/4463544395546280
【你问我从哪里来，我的#家在中国#】①大熊猫依靠内八字迷踪步、极限卖萌，在全球吸粉无数；②@莫高窟 作为中华文明瑰宝震撼世界；③汉字则是上古时期各大文字体系中唯一传承至今者......中国不仅是中国人的家，也是它们的家。春节到了，在这个一年中“家”字出现最多的时候，让我们一起守护！,1月22日 14:22 来自 微博 weibo.com,https://m.weibo.cn/detail/4463539332372447
【转存正确戴法！#医用外科口罩怎么戴正确#？】如何区分口罩内外上下？口罩鼻夹如何使用？如何确认口罩密闭性？#医用外科口罩#用法详解↓↓↓收藏备用！L新华视点的秒拍视频,1月22日 14:03 来自 微博 weibo.com,https://m.weibo.cn/detail/4463534585103350
【#北京协和辟谣武汉肺炎患者出逃#：并未失联】据@北京协和医院 ：“我们关注到网上流传“北京协和医院一确诊武汉肺炎患者跑了”一事。经过多方调查核实，该患者并未失联。因新型冠状病毒感染病例的确诊或疑似病例的排除，需要经过多次复核复验。该病例后经北京市CDC复核检验为阴性。”不信谣，不传谣 ...展开全文c,1月22日 13:42 来自 微博 weibo.com 已编辑,https://m.weibo.cn/detail/4463529145282678
向奋战在一线的广大医护人员道一声辛苦了，向包括武汉人民在内的全国人民说一声：我们始终在一起！#全副武装的白衣战士# L人民日报的微博视频,1月22日 13:20 来自 专业版微博,https://m.weibo.cn/detail/4463523721614201
【#湖北将重罚坐地起价口罩经营者#，消费者若发现价格违法行为，可打12315举报】受突发疫情、春节客运等因素影响，部分地区商品特别是口罩等医用商品价格出现波动，湖北省市场监管局针对经营者发布四条警示，严禁口罩坐地起价。警示指出，严禁相互串通，趁机涨价；囤积居奇，操纵市场价格；价格 ...展开全文c,1月22日 13:05 来自 微博 weibo.com,https://m.weibo.cn/detail/4463519762080335
"【#浙江新增5例新型肺炎确诊病例#，#浙江累计新型肺炎病例10例#】2020年1月21日12时至1月22日12时，浙江省新增新型冠状病毒感染的肺炎确诊病例5例，其中宁波3例、温州2例。
截至2020年1月22日12时，我省累计报告新型冠状病毒感染的肺炎病例10例，其中杭州1例、宁波3例、温州4例、舟山1例、台州1例。所 ...展开全文c",1月22日 12:46 来自 微博 weibo.com,https://m.weibo.cn/detail/4463515203219596
"【#广东新确诊9例新型肺炎病例#，#广东累计确诊新型肺炎26例#】截至1月21日24:00，我省新增报告9例新型冠状病毒感染的肺炎确诊病例。
新增病例分布如下：广州2例、深圳4例、佛山1例、韶关2例；男性4例、女性5例；重症2例，均收治在当地定点医疗机构隔离治疗。其中，7例有湖北居住史或旅行史，我省 ...展开全文c",1月22日 12:38 来自 微博 weibo.com,https://m.weibo.cn/detail/4463512976218303
【正在直播：#专家介绍新型肺炎快速救治指南#】武汉同济医院举行专家沟通会，专家将就新型肺炎介绍相关快速救治、疾病预防、疾病解析等内容。@人民日报 正在直播，戳↓↓↓ O人民日报的微博直播 .,1月22日 12:17 来自 微博原生直播,https://m.weibo.cn/detail/4463507720243454
【#国家卫健委提示4点个人卫生建议#】①一定要戴口罩，打喷嚏要用手绢或者纸捂住口鼻；②要勤洗手；③如果不小心用手捂住自己的口鼻，打了一个喷嚏之后一定要先洗手；④#打喷嚏后不揉眼或接触黏膜部位#。转给更多人，注意做好个人防护和个人的卫生！ L人民日报的微博视频,1月22日 12:09 来自 微博云剪,https://m.weibo.cn/detail/4463505711620325
【#新型冠状肺炎病毒来源是野生动物#】中国科学院院士、中国疾病预防控制中心主任高福22日在国新办新闻发布会表示，到现在这个阶段，确实出现了人传人的现象，而且已经出现一些社区传播。从现在来看，病毒来源就是海鲜市场销售的野生动物，这个野生动物的病毒也在逐渐适应，这也符合人类对这一类冠状病 ...展开全文c,1月22日 12:02 来自 微博云剪,https://m.weibo.cn/detail/4463503911833830
【请战新型肺炎！#武汉女医生的现代版与夫书#】“此事我没有告知明昌。个人觉得不需要告诉，本来处处都是战场！”18日，随着疫情全面发展，武汉大学人民医院呼吸与危重症医学科女医生张旃副教授书写现代版“与夫书”。写下请战书之时，张旃特别注明，此事没有告知自己的丈夫——同在武汉大学人民医院工 ...展开全文c,1月22日 11:42 来自 微博 weibo.com 已编辑,https://m.weibo.cn/detail/4463499016763417
【#澳门确诊首例新型肺炎病例#】澳门特区政府新型冠状病毒感染应变协调中心22日11时召开新闻发布会。会上发布消息称，澳门出现首例确诊新型冠状病毒感染的案例，是武汉来澳门的旅客。（央视）,1月22日 11:13 来自 微博 weibo.com,https://m.weibo.cn/detail/4463491639720746
【#9个关于新型肺炎最新事实#】22日国新办最新发布会，介绍新型冠状病毒感染的肺炎防控工作有关情况。9个最新事实↓↓转发周知！,1月22日 11:06 来自 微博 weibo.com,https://m.weibo.cn/detail/4463489894367460
【#国家卫健委回应春运期间传播风险#：启动联防联控机制，加大疫情防控力度】结合当前新型冠状病毒感染肺炎防控的形势，针对春节期间人群流动大的特点，中国政府将新型冠状病毒感染肺炎疫情防控上升到国家层面，作出制度性安排，果断启动联防联控机制，加大疫情防控力度，成立了由国家卫生健康委牵头、 ...展开全文c,1月22日 10:58 来自 微博云剪,https://m.weibo.cn/detail/4463487877258002
【国家卫健委：#新型肺炎病毒存在变异可能#】专家研判认为，病例主要与武汉相关，已经出现了人传人和医务人员感染，存在一定范围的社区传播。疫情传播途径以呼吸道传播为主，病毒存在变异的可能，疫情存在着进一步扩散的风险。当前，正值春运，人员流动性激增，客观上加大了疫情传播的风险和防控的难度 ...展开全文c,1月22日 10:25 来自 微博云剪,https://m.weibo.cn/detail/4463479572750191
【国家卫健委：#新型肺炎确诊440例#，死亡9例】截至1月21日24时，国家卫健委收到国内13省(区、市)，累计报告新型冠状病毒感染的肺炎确诊病例440例，死亡9例。 L人民日报的微博视频,1月22日 10:16 来自 微博云剪,https://m.weibo.cn/detail/4463477354082410
【正在直播：#国新办新型肺炎新闻发布会#】国务院新闻办公室定于2020年1月22日上午10时举行新闻发布会，国家卫生健康委员会副主任李斌介绍新型冠状病毒感染的肺炎防控工作有关情况，并答记者问。@人民日报 正在现场，戳直播↓↓#国家卫健委回应新型肺炎# O人民日报的微博直播 .,1月22日 10:00 来自 微博原生直播 已编辑,https://m.weibo.cn/detail/4463473390206859
【#上海新增3例新型肺炎确诊病例#】据@健康上海12320 ，1月21日19时-24时，本市新增3例新型冠状病毒感染的肺炎确诊病例，均已在定点医院接受隔离治疗。患者均为男性、本市户籍，均有武汉旅行史。密切接触者正在接受医学观察。截至1月21日24时，上海累计发现确诊病例9例，患者目前病情平稳，无重症病例 ...展开全文c,1月22日 09:58 来自 微博 weibo.com,https://m.weibo.cn/detail/4463472836694577
致敬#全副武装的白衣战士#！他们“不计报酬，无论生死”，负重前行！请认真做好防控防护，一定要平安！（湖北日报） L人民日报的微博视频,1月22日 09:47 来自 专业版微博,https://m.weibo.cn/detail/4463470160258181
"【安徽#合肥新增2例疑似病例#】据合肥卫健委，截止1月21日18:00，合肥市新增2例新型冠状病毒感染的肺炎疑似病例。患者目前已在定点医院接受隔离治疗，病情平稳。
截至目前，合肥累计发现新型冠状病毒感染的肺炎疑似病例3例。
O网页链接",1月22日 09:19 来自 微博 weibo.com,https://m.weibo.cn/detail/4463462984048375
【#武汉动物园今起暂停开放#，开放时间另行通知】据武汉动物园官网 ：2020年1月22日起，武汉动物园暂停对外开放，原定的科普活动同步取消，开放时间另行通知。网上预订门票的，可原路申请退款。转发提醒，戴上口罩，减少接触密集人群！,1月22日 09:11 来自 微博 weibo.com,https://m.weibo.cn/detail/4463460890985483
【实地探访：#武汉火车站机场均配体温筛查仪#】在武汉天河机场T3航站楼，所有出入口均已配置红外线人体表面温度快速筛查仪以及人工监测站。一旦发现旅客出现发烧发热现象，将被采取临时隔离措施，情况严重者直接送往定点医院。在汉口火车站，增加旅客测温排查工作流程，投入红外人体表面快速筛查仪。  ...展开全文c,1月22日 08:58 来自 专业版微博,https://m.weibo.cn/detail/4463457762537374
【#全国已确诊新型肺炎病例324例#】#新型肺炎疫情最新汇总#：截至1月22日7时，新型冠状病毒感染肺炎确诊324例。其中，湖北270例，北京10例，广东17例，上海6例，浙江5例，天津2例，河南1例，重庆5例，四川2例，山东1例，江西2例，湖南1例，云南1例，台湾1例。,1月22日 08:41 来自 微博 weibo.com 已编辑,https://m.weibo.cn/detail/4463453416888791
今天，一起转发呼吁：为了你我的健康，#支持禁绝野味市场#！,1月22日 07:58 来自 微博 weibo.com,https://m.weibo.cn/detail/4463442725799543
【#湖北启动突发公共卫生事件二级应急响应#】22日凌晨，#湖北发布加强新型肺炎防控通告#：根据《中华人民共和国传染病防治法》等有关法律法规的规定，省人民政府决定启动突发公共卫生事件II级应急响应。通告包括严格实行属地管理制度、严格实施隔离措施等7部分。详戳→O网页链接,1月22日 07:46 来自 微博 weibo.com,https://m.weibo.cn/detail/4463439492093062
【18幅#鼠年生肖春联#，迎接你的专“鼠”好运】今天农历腊月二十八，打糕蒸馍贴花花。你家的春联准备好了吗？18幅鼠年春联，让新一年红红火火！“钟声敲子夜；瑞气入鼠年”“灵鼠迎春春色好；金猪送岁岁华新”“银花万簇迎金鼠；火树千株展玉龙”…新一年，愿所有幸福都“鼠”于你！转~#家在中国#,1月22日 07:26 来自 微博 weibo.com,https://m.weibo.cn/detail/4463434500680642
【人生有时很难，但你必须勇敢】生活可能并不完美，但你的坚强、乐观、努力、勇敢却能让它熠熠生辉。翻过心上的坎，才敢攀登脚下的山；跨过心里的沟，才能逾越眼前的河。面对未知别害怕，你的每一次努力，都在增加面对这个世界的底气。9种受益终生的能力↓#过年前最后2天#，为梦想全力以赴！早安。,1月22日 06:59 来自 微博 weibo.com,https://m.weibo.cn/detail/4463427672172509
"【#四川确诊第2例新型肺炎病例#】据四川卫健委消息，四川省确诊第二例输入性新型冠状病毒感染的肺炎病例。患者为57岁男性，常住武汉，1月15日乘火车返回四川广安，因发热、咳嗽于16日至广安市某医院就诊，医院随即收治隔离。
1月21日晚24时，按照《新型冠状病毒感染的肺炎诊疗方案》(试行第二版) ...展开全文c",1月22日 06:50 来自 微博 weibo.com,https://m.weibo.cn/detail/4463425495121288
【#江西确诊2例新型肺炎#病例 患者曾到武汉】据江西省卫生健康委通报22日凌晨通报，1月21日，国家卫生健康委确认我省首例输入性新型冠状病毒感染的肺炎确诊病例。患者罗某某，男，56岁，抚州市东乡区人。2019年12月20日赴武汉市进货，2020年1月9日返回东乡区。1月10日，因发热、咳嗽等症状入院隔离治疗 ...展开全文c,1月22日 06:14 来自 微博 weibo.com 已编辑,https://m.weibo.cn/detail/4463416435657961
"【#美国确诊首例新型肺炎病例# 患者从武汉返回美国】当地时间21日下午，美国疾病控制与预防中心发布声明称，该机构已确认美国首例新型冠状病毒感染病例。患者三十多岁，男性，为华盛顿州斯诺霍米什县居民，1月15日从武汉返回美国，但其否认去过武汉当地的海鲜市场。
    
据介绍，该患者最初在华盛顿州 ...展开全文c",1月22日 06:07 来自 微博 weibo.com,https://m.weibo.cn/detail/4463414669444292
【#全国已确诊新型肺炎病例319例#】 #新型肺炎疫情最新汇总#：截至1月21日23时，新型冠状病毒感染肺炎确诊319例。其中，湖北270例，北京10例，广东17例，上海6例，浙江5例，天津2例，河南1例，重庆5例，四川1例，山东1例，台湾1例。,1月22日 01:12 来自 微博 weibo.com,https://m.weibo.cn/detail/4463340358978333
“不计报酬，无论生死”，这是他们写在请战书上的话！#致敬奋战在一线的医护人员#！逆行的你们，一定要平安！#全副武装的白衣战士#  L人民日报的微博视频,1月22日 00:33 来自 微博视频 已编辑,https://m.weibo.cn/detail/4463330544689391
【#长沙确诊首例新型肺炎病例#】21日，国家卫生健康委确认长沙市首例输入性新型冠状病毒感染的肺炎确诊病例。患者罗某某，女，57岁，武汉市青山区人，来长沙市探亲，因出现发热、咳嗽等症状， 1月16日至医院就诊后被收至定点医院隔离治疗。目前，该患者病情平稳，体温已恢复正常。卫生健康部门已对其密 ...展开全文c,1月22日 00:03 来自 微博 weibo.com 已编辑,https://m.weibo.cn/detail/4463323120643558
【#你好，明天#】17年前奋战在抗击非典第一线，如今再战防疫最前线，84岁的钟南山有院士的专业，有战士的勇猛，更有国士的担当。一路奔波不知疲倦，满腔责任为国为民，的的确确令人肃然起敬！感谢钟南山，感谢负重前行的医生，感谢所有为防控疫情而努力的人。万众一心、众志成城，打赢这场疫情防控战！,1月22日 00:01 来自 微博 weibo.com,https://m.weibo.cn/detail/4463322637968878
【#昆明确诊首例新型肺炎病例#】患者为51岁男性，湖北省武汉市户籍。15日自武汉来昆。因发热、乏力等症状，16日到云南省第三人民医院就诊，17日转诊到云南省传染病医院隔离治疗。今天，经国家卫生健康委疫情应对处置领导小组的专家评估确认，该病例为新型冠状病毒感染的肺炎确诊病例。经医院治疗，患者 ...展开全文c,1月21日 23:58 来自 微博 weibo.com,https://m.weibo.cn/detail/4463321783134935
【#山东确诊1例新型肺炎病例#】患者为37岁男性，武汉人，在日照市工作。因发热等症状，于1月17日在日照市就诊，当晚自行至青岛市就诊。经预检分诊了解到其发病前两周内有武汉居住史，立即被收治入院隔离治疗。该病例为新型冠状病毒感染的肺炎确诊病例。目前，患者生命体征平稳。青岛市8名、日照市45名 ...展开全文c,1月21日 23:55 来自 微博 weibo.com,https://m.weibo.cn/detail/4463321036592154
"【#广东打击哄抬口罩价格行为# 】广东省市场监管局21日通报，为保障新型冠状病毒感染引发的肺炎相关防控医药产品的价格稳定，目前广东已全面开展巡查、检查和提醒告诫，要求零售药店明码标价，不跟风涨价。#广东打击哄抬口罩等防控医药用品价格行为 #
受新型冠状病毒感染的肺炎疫情影响，广东省部 ...展开全文c",1月21日 23:29 来自 微博 weibo.com 已编辑,https://m.weibo.cn/detail/4463314584914713
"【#北京新增5例新型肺炎病例#】#北京确诊10例新型肺炎病例#北京市卫健委21日通报，北京市新增5例新型冠状病毒感染的肺炎病例。
北京市丰台区37岁男性患者，于1月10日赴武汉出差，1月11日返回北京，1月14日出现发热症状，1月20日在北京市医疗机构就诊；海淀区39岁男性患者，于1月3日赴武汉出差，1月4日 ...展开全文c",1月21日 23:05 来自 微博 weibo.com 已编辑,https://m.weibo.cn/detail/4463308591376699
