进行,4,1
,,
医疗,4,0
,,
接受,4,1
,,
死亡,4,0
,,
小汤山,4,-1
,,
转发,4,0
,,
旅游,4,0
,,
出现,4,0
,,
客运,4,0
,,
谣言,4,0
,,
北京市,4,-1
,,
公共卫生,4,0
,,
床位,5,1
,,
一律,5,-1
,,
上海,5,0
,,
管理,5,0
,,
习近平,5,0
,,
补助,5,0
,,
退票,5,1
,,
铁路,5,1
,,
方舱,5,0
,,
心理,5,0
,,
聚集性,5,0
,,
公布,5,-1
,,
孩子,5,0
,,
新闻,5,0
,,
已经,5,0
,,
黄冈,5,0
,,
香港,5,0
,,
市场,5,0
,,
通告,5,-1
,,
检测,6,-1
,,
治疗,6,1
,,
美国,6,1
,,
一线,6,0
,,
病人,6,1
,,
野生动物,6,-1
,,
事件,6,-1
,,
消毒,7,0
,,
病毒,7,1
,,
时间,7,-1
,,
视频,7,0
,,
中国,8,0
,,
目前,8,1
,,
治愈,8,0
,,
医生,8,1
,,
发热,8,1
,,
隔离,8,-1
,,
人员,8,-1
,,
报告,8,1
,,
取消,8,0
,,
直播,9,1
,,
开学,9,0
,,
捐赠,9,0
,,
医护人员,11,1
,,
累计,11,1
,,
医疗队,11,-1
,,
车厢,11,1
,,
乘客,13,0
,,
加油,13,0
,,
物资,14,1
,,
响应,14,1
,,
工作,17,1
,,
湖北,17,1
,,
发布会,19,-1
,,
人民日报,19,0
,,
2月,20,0
,,
启动,22,0
,,
冠状病毒,25,0
,,
感染,28,1
,,
出院,32,-1
,,
医院,35,1
,,
口罩,36,1
,,
肺炎,42,1
,,
防控,44,-1
,,
1月,48,1
,,
患者,63,0
,,
武汉,67,-1
,,
新增,74,0
,,
疫情,84,-1
,,
确诊,103,-1
,,
病例,192,-1
